[12:11:20.423][INFO] Build Start Time: 2019-05-29 12:11:20.420
[12:11:20.423][INFO] Execute build event handler 'PreprocessAllPlatforms'...
[12:11:20.626][INFO] Start prepare AssetBundle collection...
[12:11:21.183][INFO] Prepare AssetBundle collection complete.
[12:11:21.183][INFO] Start analyze assets dependency...
[12:11:21.359][INFO] Analyze assets dependency complete.
[12:11:21.359][INFO] Start prepare build map...
[12:11:21.523][INFO] Prepare build map complete.
[12:11:21.523][INFO] Start build AssetBundles for selected platforms...
[12:11:21.524][INFO] Start build AssetBundles for 'MacOS'...
[12:11:21.524][INFO] Working path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Working/MacOS/'.
[12:11:21.525][INFO] Output package is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Package/1_0_72/MacOS/'.
[12:11:21.525][INFO] Output full is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Full/1_0_72/MacOS/'.
[12:11:21.525][INFO] Output packed is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Packed/1_0_72/MacOS/'.
[12:11:21.526][INFO] Execute build event handler 'PreprocessPlatform' for 'MacOS'...
[12:11:21.526][INFO] Unity start build AssetBundles for 'MacOS'...
[12:12:03.189][INFO] Unity build AssetBundles for 'MacOS' complete.
[12:12:03.189][INFO] Start process 'gamescript/localization/default' for 'MacOS'...
[12:12:03.207][INFO] Process 'gamescript/localization/default' for 'MacOS' complete.
[12:12:03.207][INFO] Start process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS'...
[12:12:03.210][INFO] Process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS' complete.
[12:12:03.210][INFO] Start process 'prefab/characters/footsoldier' for 'MacOS'...
[12:12:03.234][INFO] Process 'prefab/characters/footsoldier' for 'MacOS' complete.
[12:12:03.234][INFO] Start process 'prefab/characters/footsoldierbase' for 'MacOS'...
[12:12:03.258][INFO] Process 'prefab/characters/footsoldierbase' for 'MacOS' complete.
[12:12:03.258][INFO] Start process 'prefab/characters/path' for 'MacOS'...
[12:12:03.277][INFO] Process 'prefab/characters/path' for 'MacOS' complete.
[12:12:03.277][INFO] Start process 'prefab/terrain/city' for 'MacOS'...
[12:12:03.283][INFO] Process 'prefab/terrain/city' for 'MacOS' complete.
[12:12:03.283][INFO] Start process 'prefab/terrain/ground' for 'MacOS'...
[12:12:03.287][INFO] Process 'prefab/terrain/ground' for 'MacOS' complete.
[12:12:03.287][INFO] Start process 'prefab/terrain/mountain' for 'MacOS'...
[12:12:03.292][INFO] Process 'prefab/terrain/mountain' for 'MacOS' complete.
[12:12:03.293][INFO] Start process 'prefab/ui/createcharacter' for 'MacOS'...
[12:12:03.296][INFO] Process 'prefab/ui/createcharacter' for 'MacOS' complete.
[12:12:03.296][INFO] Start process 'prefab/ui/gameinfosettings' for 'MacOS'...
[12:12:03.301][INFO] Process 'prefab/ui/gameinfosettings' for 'MacOS' complete.
[12:12:03.301][INFO] Start process 'prefab/ui/loading' for 'MacOS'...
[12:12:03.304][INFO] Process 'prefab/ui/loading' for 'MacOS' complete.
[12:12:03.304][INFO] Start process 'prefab/ui/selectmode' for 'MacOS'...
[12:12:03.307][INFO] Process 'prefab/ui/selectmode' for 'MacOS' complete.
[12:12:03.307][INFO] Start process 'prefab/ui/startmenu' for 'MacOS'...
[12:12:03.310][INFO] Process 'prefab/ui/startmenu' for 'MacOS' complete.
[12:12:03.311][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS'...
[12:12:03.325][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS' complete.
[12:12:03.325][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS'...
[12:12:03.337][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS' complete.
[12:12:03.337][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS'...
