[13:28:21.675][INFO] Build Start Time: 2019-05-29 13:28:21.672
[13:28:21.675][INFO] Execute build event handler 'PreprocessAllPlatforms'...
[13:28:22.312][INFO] Start prepare AssetBundle collection...
[13:28:22.837][INFO] Prepare AssetBundle collection complete.
[13:28:22.837][INFO] Start analyze assets dependency...
[13:28:22.979][INFO] Analyze assets dependency complete.
[13:28:22.979][INFO] Start prepare build map...
[13:28:23.133][INFO] Prepare build map complete.
[13:28:23.133][INFO] Start build AssetBundles for selected platforms...
[13:28:23.134][INFO] Start build AssetBundles for 'MacOS'...
[13:28:23.134][INFO] Working path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Working/MacOS/'.
[13:28:23.135][INFO] Output package is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Package/1_0_85/MacOS/'.
[13:28:23.135][INFO] Output full is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Full/1_0_85/MacOS/'.
[13:28:23.135][INFO] Output packed is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Packed/1_0_85/MacOS/'.
[13:28:23.213][INFO] Execute build event handler 'PreprocessPlatform' for 'MacOS'...
[13:28:23.213][INFO] Unity start build AssetBundles for 'MacOS'...
[13:28:33.695][INFO] Unity build AssetBundles for 'MacOS' complete.
[13:28:33.695][INFO] Start process 'gamescript/localization/default' for 'MacOS'...
[13:28:33.714][INFO] Process 'gamescript/localization/default' for 'MacOS' complete.
[13:28:33.714][INFO] Start process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS'...
[13:28:33.717][INFO] Process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS' complete.
[13:28:33.717][INFO] Start process 'prefab/characters/footsoldier' for 'MacOS'...
[13:28:33.742][INFO] Process 'prefab/characters/footsoldier' for 'MacOS' complete.
[13:28:33.742][INFO] Start process 'prefab/characters/footsoldierbase' for 'MacOS'...
[13:28:33.774][INFO] Process 'prefab/characters/footsoldierbase' for 'MacOS' complete.
[13:28:33.774][INFO] Start process 'prefab/characters/path' for 'MacOS'...
[13:28:33.779][INFO] Process 'prefab/characters/path' for 'MacOS' complete.
[13:28:33.779][INFO] Start process 'prefab/terrain/city' for 'MacOS'...
[13:28:33.798][INFO] Process 'prefab/terrain/city' for 'MacOS' complete.
[13:28:33.798][INFO] Start process 'prefab/terrain/ground' for 'MacOS'...
[13:28:33.802][INFO] Process 'prefab/terrain/ground' for 'MacOS' complete.
[13:28:33.802][INFO] Start process 'prefab/terrain/mountain' for 'MacOS'...
[13:28:33.807][INFO] Process 'prefab/terrain/mountain' for 'MacOS' complete.
[13:28:33.807][INFO] Start process 'prefab/terrain/water' for 'MacOS'...
[13:28:33.811][INFO] Process 'prefab/terrain/water' for 'MacOS' complete.
[13:28:33.811][INFO] Start process 'prefab/ui/createcharacter' for 'MacOS'...
[13:28:33.814][INFO] Process 'prefab/ui/createcharacter' for 'MacOS' complete.
[13:28:33.814][INFO] Start process 'prefab/ui/gameinfosettings' for 'MacOS'...
[13:28:33.820][INFO] Process 'prefab/ui/gameinfosettings' for 'MacOS' complete.
[13:28:33.820][INFO] Start process 'prefab/ui/loading' for 'MacOS'...
[13:28:33.823][INFO] Process 'prefab/ui/loading' for 'MacOS' complete.
[13:28:33.823][INFO] Start process 'prefab/ui/selectmode' for 'MacOS'...
[13:28:33.826][INFO] Process 'prefab/ui/selectmode' for 'MacOS' complete.
[13:28:33.826][INFO] Start process 'prefab/ui/startmenu' for 'MacOS'...
[13:28:33.830][INFO] Process 'prefab/ui/startmenu' for 'MacOS' complete.
[13:28:33.830][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS'...
[13:28:33.844][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS' complete.
[13:28:33.844][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS'...
[13:28:33.856][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS' complete.
[13:28:33.856][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS'...
[13:28:33.868][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS' complete.
[13:28:33.868][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS'...
[13:28:33.879][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS' complete.
[13:28:33.879][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS'...
[13:28:33.888][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS' complete.
[13:28:33.888][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS'...
[13:28:33.897][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS' complete.
[13:28:33.897][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01' for 'MacOS'...
[13:28:33.910][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01' for 'MacOS' complete.
[13:28:33.910][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_02' for 'MacOS'...
[13:28:33.923][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_02' for 'MacOS' complete.
[13:28:33.923][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_03' for 'MacOS'...
[13:28:33.935][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_03' for 'MacOS' complete.
[13:28:33.935][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_04' for 'MacOS'...
[13:28:33.944][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_04' for 'MacOS' complete.
[13:28:33.944][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_05' for 'MacOS'...
[13:28:33.957][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_05' for 'MacOS' complete.
[13:28:33.957][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_02_01' for 'MacOS'...
[13:28:33.971][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_02_01' for 'MacOS' complete.
[13:28:33.971][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01' for 'MacOS'...
[13:28:33.982][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01' for 'MacOS' complete.
[13:28:33.982][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_01' for 'MacOS'...
[13:28:33.996][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_01' for 'MacOS' complete.
[13:28:33.996][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_02' for 'MacOS'...
[13:28:34.012][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_02' for 'MacOS' complete.
[13:28:34.012][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_01' for 'MacOS'...
[13:28:34.025][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_01' for 'MacOS' complete.
[13:28:34.025][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_02' for 'MacOS'...
[13:28:34.040][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_02' for 'MacOS' complete.
[13:28:34.040][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02' for 'MacOS'...
[13:28:34.048][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02' for 'MacOS' complete.
[13:28:34.048][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_01' for 'MacOS'...
[13:28:34.062][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_01' for 'MacOS' complete.
[13:28:34.062][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_02' for 'MacOS'...
[13:28:34.074][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_02' for 'MacOS' complete.
[13:28:34.074][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grass_01' for 'MacOS'...
[13:28:34.088][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grass_01' for 'MacOS' complete.
[13:28:34.088][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_01' for 'MacOS'...
[13:28:34.100][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_01' for 'MacOS' complete.
[13:28:34.100][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_02' for 'MacOS'...
[13:28:34.114][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_02' for 'MacOS' complete.
[13:28:34.114][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_03' for 'MacOS'...
[13:28:34.128][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_03' for 'MacOS' complete.
[13:28:34.128][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_01' for 'MacOS'...
[13:28:34.141][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_01' for 'MacOS' complete.
[13:28:34.141][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_02' for 'MacOS'...
[13:28:34.152][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_02' for 'MacOS' complete.
[13:28:34.153][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_03' for 'MacOS'...
[13:28:34.167][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_03' for 'MacOS' complete.
[13:28:34.167][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_04' for 'MacOS'...
[13:28:34.179][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_04' for 'MacOS' complete.
[13:28:34.179][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_4cross' for 'MacOS'...
