[14:59:11.420][INFO] Build Start Time: 2019-05-29 14:59:11.417
[14:59:11.420][INFO] Execute build event handler 'PreprocessAllPlatforms'...
[14:59:12.160][INFO] Start prepare AssetBundle collection...
[14:59:12.781][INFO] Prepare AssetBundle collection complete.
[14:59:12.781][INFO] Start analyze assets dependency...
[14:59:12.938][INFO] Analyze assets dependency complete.
[14:59:12.938][INFO] Start prepare build map...
[14:59:13.091][INFO] Prepare build map complete.
[14:59:13.091][INFO] Start build AssetBundles for selected platforms...
[14:59:13.093][INFO] Start build AssetBundles for 'MacOS'...
[14:59:13.093][INFO] Working path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Working/MacOS/'.
[14:59:13.093][INFO] Output package is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Package/1_0_92/MacOS/'.
[14:59:13.093][INFO] Output full is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Full/1_0_92/MacOS/'.
[14:59:13.093][INFO] Output packed is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Packed/1_0_92/MacOS/'.
[14:59:13.175][INFO] Execute build event handler 'PreprocessPlatform' for 'MacOS'...
[14:59:13.175][INFO] Unity start build AssetBundles for 'MacOS'...
[14:59:23.989][INFO] Unity build AssetBundles for 'MacOS' complete.
[14:59:23.989][INFO] Start process 'gamescript/localization/default' for 'MacOS'...
[14:59:24.010][INFO] Process 'gamescript/localization/default' for 'MacOS' complete.
[14:59:24.010][INFO] Start process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS'...
[14:59:24.013][INFO] Process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS' complete.
[14:59:24.013][INFO] Start process 'prefab/characters/footsoldier' for 'MacOS'...
[14:59:24.056][INFO] Process 'prefab/characters/footsoldier' for 'MacOS' complete.
[14:59:24.056][INFO] Start process 'prefab/characters/footsoldierbase' for 'MacOS'...
[14:59:24.096][INFO] Process 'prefab/characters/footsoldierbase' for 'MacOS' complete.
[14:59:24.096][INFO] Start process 'prefab/characters/path' for 'MacOS'...
[14:59:24.101][INFO] Process 'prefab/characters/path' for 'MacOS' complete.
[14:59:24.101][INFO] Start process 'prefab/terrain/city' for 'MacOS'...
[14:59:24.106][INFO] Process 'prefab/terrain/city' for 'MacOS' complete.
[14:59:24.106][INFO] Start process 'prefab/terrain/ground' for 'MacOS'...
[14:59:24.111][INFO] Process 'prefab/terrain/ground' for 'MacOS' complete.
[14:59:24.111][INFO] Start process 'prefab/terrain/mountain' for 'MacOS'...
[14:59:24.116][INFO] Process 'prefab/terrain/mountain' for 'MacOS' complete.
[14:59:24.116][INFO] Start process 'prefab/terrain/water' for 'MacOS'...
[14:59:24.121][INFO] Process 'prefab/terrain/water' for 'MacOS' complete.
[14:59:24.121][INFO] Start process 'prefab/ui/createcharacter' for 'MacOS'...
[14:59:24.125][INFO] Process 'prefab/ui/createcharacter' for 'MacOS' complete.
[14:59:24.125][INFO] Start process 'prefab/ui/gameinfosettings' for 'MacOS'...
[14:59:24.130][INFO] Process 'prefab/ui/gameinfosettings' for 'MacOS' complete.
[14:59:24.130][INFO] Start process 'prefab/ui/loading' for 'MacOS'...
[14:59:24.134][INFO] Process 'prefab/ui/loading' for 'MacOS' complete.
[14:59:24.134][INFO] Start process 'prefab/ui/selectmode' for 'MacOS'...
[14:59:24.139][INFO] Process 'prefab/ui/selectmode' for 'MacOS' complete.
[14:59:24.139][INFO] Start process 'prefab/ui/startmenu' for 'MacOS'...
[14:59:24.143][INFO] Process 'prefab/ui/startmenu' for 'MacOS' complete.
[14:59:24.143][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS'...
[14:59:24.159][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS' complete.
[14:59:24.159][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS'...
[14:59:24.171][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS' complete.
[14:59:24.171][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS'...
[14:59:24.183][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS' complete.
[14:59:24.183][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS'...
[14:59:24.196][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS' complete.
[14:59:24.196][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS'...
[14:59:24.210][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS' complete.
[14:59:24.210][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS'...
[14:59:24.227][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS' complete.
[14:59:24.227][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01' for 'MacOS'...
[14:59:24.246][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01' for 'MacOS' complete.
[14:59:24.246][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_02' for 'MacOS'...
[14:59:24.261][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_02' for 'MacOS' complete.
[14:59:24.261][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_03' for 'MacOS'...
[14:59:24.271][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_03' for 'MacOS' complete.
[14:59:24.271][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_04' for 'MacOS'...
[14:59:24.282][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_04' for 'MacOS' complete.
[14:59:24.282][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_05' for 'MacOS'...
[14:59:24.294][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_05' for 'MacOS' complete.
[14:59:24.294][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_02_01' for 'MacOS'...
[14:59:24.309][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_02_01' for 'MacOS' complete.
[14:59:24.309][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01' for 'MacOS'...
[14:59:24.322][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01' for 'MacOS' complete.
[14:59:24.322][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_01' for 'MacOS'...
[14:59:24.337][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_01' for 'MacOS' complete.
[14:59:24.337][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_02' for 'MacOS'...
[14:59:24.352][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_02' for 'MacOS' complete.
[14:59:24.352][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_01' for 'MacOS'...
[14:59:24.364][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_01' for 'MacOS' complete.
[14:59:24.364][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_02' for 'MacOS'...
[14:59:24.379][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_02' for 'MacOS' complete.
[14:59:24.379][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02' for 'MacOS'...
[14:59:24.388][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02' for 'MacOS' complete.
[14:59:24.388][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_01' for 'MacOS'...
