[13:30:29.067][INFO] Build Start Time: 2019-05-29 13:30:29.064
[13:30:29.067][INFO] Execute build event handler 'PreprocessAllPlatforms'...
[13:30:29.666][INFO] Start prepare AssetBundle collection...
[13:30:30.230][INFO] Prepare AssetBundle collection complete.
[13:30:30.231][INFO] Start analyze assets dependency...
[13:30:30.382][INFO] Analyze assets dependency complete.
[13:30:30.382][INFO] Start prepare build map...
[13:30:30.526][INFO] Prepare build map complete.
[13:30:30.526][INFO] Start build AssetBundles for selected platforms...
[13:30:30.528][INFO] Start build AssetBundles for 'MacOS'...
[13:30:30.528][INFO] Working path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Working/MacOS/'.
[13:30:30.528][INFO] Output package is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Package/1_0_86/MacOS/'.
[13:30:30.528][INFO] Output full is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Full/1_0_86/MacOS/'.
[13:30:30.528][INFO] Output packed is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Packed/1_0_86/MacOS/'.
[13:30:30.622][INFO] Execute build event handler 'PreprocessPlatform' for 'MacOS'...
[13:30:30.622][INFO] Unity start build AssetBundles for 'MacOS'...
[13:30:40.423][INFO] Unity build AssetBundles for 'MacOS' complete.
[13:30:40.423][INFO] Start process 'gamescript/localization/default' for 'MacOS'...
[13:30:40.440][INFO] Process 'gamescript/localization/default' for 'MacOS' complete.
[13:30:40.440][INFO] Start process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS'...
[13:30:40.443][INFO] Process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS' complete.
[13:30:40.443][INFO] Start process 'prefab/characters/footsoldier' for 'MacOS'...
[13:30:40.468][INFO] Process 'prefab/characters/footsoldier' for 'MacOS' complete.
[13:30:40.468][INFO] Start process 'prefab/characters/footsoldierbase' for 'MacOS'...
[13:30:40.504][INFO] Process 'prefab/characters/footsoldierbase' for 'MacOS' complete.
[13:30:40.504][INFO] Start process 'prefab/characters/path' for 'MacOS'...
[13:30:40.508][INFO] Process 'prefab/characters/path' for 'MacOS' complete.
[13:30:40.508][INFO] Start process 'prefab/terrain/city' for 'MacOS'...
[13:30:40.513][INFO] Process 'prefab/terrain/city' for 'MacOS' complete.
[13:30:40.513][INFO] Start process 'prefab/terrain/ground' for 'MacOS'...
[13:30:40.518][INFO] Process 'prefab/terrain/ground' for 'MacOS' complete.
[13:30:40.518][INFO] Start process 'prefab/terrain/mountain' for 'MacOS'...
[13:30:40.525][INFO] Process 'prefab/terrain/mountain' for 'MacOS' complete.
[13:30:40.525][INFO] Start process 'prefab/terrain/water' for 'MacOS'...
[13:30:40.529][INFO] Process 'prefab/terrain/water' for 'MacOS' complete.
[13:30:40.529][INFO] Start process 'prefab/ui/createcharacter' for 'MacOS'...
[13:30:40.532][INFO] Process 'prefab/ui/createcharacter' for 'MacOS' complete.
[13:30:40.532][INFO] Start process 'prefab/ui/gameinfosettings' for 'MacOS'...
[13:30:40.537][INFO] Process 'prefab/ui/gameinfosettings' for 'MacOS' complete.
[13:30:40.537][INFO] Start process 'prefab/ui/loading' for 'MacOS'...
[13:30:40.540][INFO] Process 'prefab/ui/loading' for 'MacOS' complete.
[13:30:40.540][INFO] Start process 'prefab/ui/selectmode' for 'MacOS'...
[13:30:40.543][INFO] Process 'prefab/ui/selectmode' for 'MacOS' complete.
[13:30:40.543][INFO] Start process 'prefab/ui/startmenu' for 'MacOS'...
[13:30:40.547][INFO] Process 'prefab/ui/startmenu' for 'MacOS' complete.
[13:30:40.547][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS'...
[13:30:40.559][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS' complete.
[13:30:40.559][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS'...
[13:30:40.570][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS' complete.
[13:30:40.571][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS'...
[13:30:40.586][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS' complete.
[13:30:40.587][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS'...
[13:30:40.598][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS' complete.
[13:30:40.598][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS'...
[13:30:40.613][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS' complete.
[13:30:40.613][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS'...
[13:30:40.625][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS' complete.
[13:30:40.625][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01' for 'MacOS'...
[13:30:40.639][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01' for 'MacOS' complete.
[13:30:40.639][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_02' for 'MacOS'...
[13:30:40.653][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_02' for 'MacOS' complete.
[13:30:40.653][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_03' for 'MacOS'...
[13:30:40.663][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_03' for 'MacOS' complete.
[13:30:40.663][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_04' for 'MacOS'...
[13:30:40.675][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_04' for 'MacOS' complete.
[13:30:40.675][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_05' for 'MacOS'...
[13:30:40.688][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_01_05' for 'MacOS' complete.
[13:30:40.688][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_02_01' for 'MacOS'...
[13:30:40.703][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_stone_02_01' for 'MacOS' complete.
[13:30:40.704][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01' for 'MacOS'...
[13:30:40.715][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01' for 'MacOS' complete.
[13:30:40.715][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_01' for 'MacOS'...
[13:30:40.734][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_01' for 'MacOS' complete.
[13:30:40.734][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_02' for 'MacOS'...
[13:30:40.750][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tosnow_02' for 'MacOS' complete.
[13:30:40.750][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_01' for 'MacOS'...
[13:30:40.763][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_01' for 'MacOS' complete.
[13:30:40.763][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_02' for 'MacOS'...
[13:30:40.778][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_01_tostone_02' for 'MacOS' complete.
[13:30:40.778][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02' for 'MacOS'...
[13:30:40.786][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02' for 'MacOS' complete.
[13:30:40.786][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_01' for 'MacOS'...
[13:30:40.801][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_01' for 'MacOS' complete.
[13:30:40.801][INFO] Start process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_02' for 'MacOS'...
[13:30:40.812][INFO] Process 'resources/goldenskullstudios/dirt/iso_tile_dirt_02_tostone_02' for 'MacOS' complete.
[13:30:40.812][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grass_01' for 'MacOS'...
[13:30:40.827][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grass_01' for 'MacOS' complete.
[13:30:40.827][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_01' for 'MacOS'...
[13:30:40.842][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_01' for 'MacOS' complete.
[13:30:40.842][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_02' for 'MacOS'...
[13:30:40.856][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_02' for 'MacOS' complete.
[13:30:40.856][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_03' for 'MacOS'...
[13:30:40.869][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspatch_03' for 'MacOS' complete.
[13:30:40.869][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_01' for 'MacOS'...
[13:30:40.883][INFO] Process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_01' for 'MacOS' complete.
[13:30:40.883][INFO] Start process 'resources/goldenskullstudios/grass/iso_tile_dirt_01_grasspath_3cross_02' for 'MacOS'...
