[13:16:39.637][INFO] Build Start Time: 2019-05-29 13:16:39.634
[13:16:39.637][INFO] Execute build event handler 'PreprocessAllPlatforms'...
[13:16:40.366][INFO] Start prepare AssetBundle collection...
[13:16:41.026][INFO] Prepare AssetBundle collection complete.
[13:16:41.026][INFO] Start analyze assets dependency...
[13:16:41.194][INFO] Analyze assets dependency complete.
[13:16:41.194][INFO] Start prepare build map...
[13:16:41.370][INFO] Prepare build map complete.
[13:16:41.370][INFO] Start build AssetBundles for selected platforms...
[13:16:41.371][INFO] Start build AssetBundles for 'MacOS'...
[13:16:41.371][INFO] Working path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Working/MacOS/'.
[13:16:41.372][INFO] Output package is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Package/1_0_83/MacOS/'.
[13:16:41.372][INFO] Output full is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Full/1_0_83/MacOS/'.
[13:16:41.372][INFO] Output packed is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Packed/1_0_83/MacOS/'.
[13:16:41.462][INFO] Execute build event handler 'PreprocessPlatform' for 'MacOS'...
[13:16:41.462][INFO] Unity start build AssetBundles for 'MacOS'...
[13:16:51.856][INFO] Unity build AssetBundles for 'MacOS' complete.
[13:16:51.857][INFO] Start process 'gamescript/localization/default' for 'MacOS'...
[13:16:51.892][INFO] Process 'gamescript/localization/default' for 'MacOS' complete.
[13:16:51.892][INFO] Start process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS'...
[13:16:51.895][INFO] Process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS' complete.
[13:16:51.895][INFO] Start process 'prefab/characters/footsoldier' for 'MacOS'...
[13:16:51.925][INFO] Process 'prefab/characters/footsoldier' for 'MacOS' complete.
[13:16:51.925][INFO] Start process 'prefab/characters/footsoldierbase' for 'MacOS'...
[13:16:51.950][INFO] Process 'prefab/characters/footsoldierbase' for 'MacOS' complete.
[13:16:51.950][INFO] Start process 'prefab/characters/path' for 'MacOS'...
[13:16:51.955][INFO] Process 'prefab/characters/path' for 'MacOS' complete.
[13:16:51.955][INFO] Start process 'prefab/terrain/city' for 'MacOS'...
[13:16:51.961][INFO] Process 'prefab/terrain/city' for 'MacOS' complete.
[13:16:51.961][INFO] Start process 'prefab/terrain/ground' for 'MacOS'...
[13:16:51.967][INFO] Process 'prefab/terrain/ground' for 'MacOS' complete.
[13:16:51.967][INFO] Start process 'prefab/terrain/mountain' for 'MacOS'...
[13:16:51.972][INFO] Process 'prefab/terrain/mountain' for 'MacOS' complete.
[13:16:51.972][INFO] Start process 'prefab/terrain/water' for 'MacOS'...
[13:16:51.978][INFO] Process 'prefab/terrain/water' for 'MacOS' complete.
[13:16:51.978][INFO] Start process 'prefab/ui/createcharacter' for 'MacOS'...
[13:16:51.982][INFO] Process 'prefab/ui/createcharacter' for 'MacOS' complete.
[13:16:51.982][INFO] Start process 'prefab/ui/gameinfosettings' for 'MacOS'...
[13:16:51.987][INFO] Process 'prefab/ui/gameinfosettings' for 'MacOS' complete.
[13:16:51.987][INFO] Start process 'prefab/ui/loading' for 'MacOS'...
[13:16:51.990][INFO] Process 'prefab/ui/loading' for 'MacOS' complete.
[13:16:51.990][INFO] Start process 'prefab/ui/selectmode' for 'MacOS'...
[13:16:51.993][INFO] Process 'prefab/ui/selectmode' for 'MacOS' complete.
[13:16:51.993][INFO] Start process 'prefab/ui/startmenu' for 'MacOS'...
[13:16:51.998][INFO] Process 'prefab/ui/startmenu' for 'MacOS' complete.
[13:16:51.998][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS'...
[13:16:52.016][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_01' for 'MacOS' complete.
[13:16:52.016][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS'...
[13:16:52.031][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_02' for 'MacOS' complete.
[13:16:52.031][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS'...
[13:16:52.043][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_03' for 'MacOS' complete.
[13:16:52.043][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS'...
[13:16:52.055][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_brick_04' for 'MacOS' complete.
[13:16:52.055][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS'...
[13:16:52.068][INFO] Process 'resources/goldenskullstudios/brick/iso_tile_brick_sandstone_01' for 'MacOS' complete.
[13:16:52.068][INFO] Start process 'resources/goldenskullstudios/brick/iso_tile_brick_snow_01' for 'MacOS'...
