[13:00:06.305][INFO] Build Start Time: 2019-05-29 13:00:06.303
[13:00:06.306][INFO] Execute build event handler 'PreprocessAllPlatforms'...
[13:00:06.852][INFO] Start prepare AssetBundle collection...
[13:00:07.365][INFO] Prepare AssetBundle collection complete.
[13:00:07.365][INFO] Start analyze assets dependency...
[13:00:07.502][INFO] Analyze assets dependency complete.
[13:00:07.502][INFO] Start prepare build map...
[13:00:07.656][INFO] Prepare build map complete.
[13:00:07.656][INFO] Start build AssetBundles for selected platforms...
[13:00:07.658][INFO] Start build AssetBundles for 'MacOS'...
[13:00:07.658][INFO] Working path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Working/MacOS/'.
[13:00:07.658][INFO] Output package is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Package/1_0_79/MacOS/'.
[13:00:07.658][INFO] Output full is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Full/1_0_79/MacOS/'.
[13:00:07.659][INFO] Output packed is selected, path is '/Users/wvkmind/MyCode/ZeroDown/trunk/client/AssetBundles/Packed/1_0_79/MacOS/'.
[13:00:07.736][INFO] Execute build event handler 'PreprocessPlatform' for 'MacOS'...
[13:00:07.736][INFO] Unity start build AssetBundles for 'MacOS'...
[13:00:17.820][INFO] Unity build AssetBundles for 'MacOS' complete.
[13:00:17.820][INFO] Start process 'gamescript/localization/default' for 'MacOS'...
[13:00:17.837][INFO] Process 'gamescript/localization/default' for 'MacOS' complete.
[13:00:17.837][INFO] Start process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS'...
[13:00:17.840][INFO] Process 'gamescript/utilsscript/configdata/asset/normal_table_tabledata' for 'MacOS' complete.
[13:00:17.840][INFO] Start process 'prefab/characters/footsoldier' for 'MacOS'...
[13:00:17.863][INFO] Process 'prefab/characters/footsoldier' for 'MacOS' complete.
[13:00:17.863][INFO] Start process 'prefab/characters/footsoldierbase' for 'MacOS'...
[13:00:17.886][INFO] Process 'prefab/characters/footsoldierbase' for 'MacOS' complete.
[13:00:17.886][INFO] Start process 'prefab/characters/path' for 'MacOS'...
[13:00:17.891][INFO] Process 'prefab/characters/path' for 'MacOS' complete.
[13:00:17.891][INFO] Start process 'prefab/terrain/city' for 'MacOS'...
[13:00:17.895][INFO] Process 'prefab/terrain/city' for 'MacOS' complete.
[13:00:17.895][INFO] Start process 'prefab/terrain/ground' for 'MacOS'...
[13:00:17.900][INFO] Process 'prefab/terrain/ground' for 'MacOS' complete.
[13:00:17.900][INFO] Start process 'prefab/terrain/mountain' for 'MacOS'...
[13:00:17.906][INFO] Process 'prefab/terrain/mountain' for 'MacOS' complete.
